Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19017_2010_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,932364,Thousands of dollars,12/31/2010,POINT (-92.327356 42.780895)
19017_2011_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1016379,Thousands of dollars,12/31/2011,POINT (-92.327356 42.780895)
19017_2012_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1066119,Thousands of dollars,12/31/2012,POINT (-92.327356 42.780895)
19017_2013_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1073787,Thousands of dollars,12/31/2013,POINT (-92.327356 42.780895)
19017_2014_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1086697,Thousands of dollars,12/31/2014,POINT (-92.327356 42.780895)
19017_2015_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1127816,Thousands of dollars,12/31/2015,POINT (-92.327356 42.780895)
19017_2016_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1139156,Thousands of dollars,12/31/2016,POINT (-92.327356 42.780895)
19017_2017_CAINC1-1_annual,19017,"Bremer, IA",CAINC1-1,Personal income,1172852,Thousands of dollars,12/31/2017,POINT (-92.327356 42.780895)
19019_1997_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,460701,Thousands of dollars,12/31/1997,POINT (-91.838666 42.470328)
19019_1998_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,472972,Thousands of dollars,12/31/1998,POINT (-91.838666 42.470328)
19019_1999_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,468546,Thousands of dollars,12/31/1999,POINT (-91.838666 42.470328)
19019_2000_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,509403,Thousands of dollars,12/31/2000,POINT (-91.838666 42.470328)
19019_2001_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,525622,Thousands of dollars,12/31/2001,POINT (-91.838666 42.470328)
19019_2002_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,527517,Thousands of dollars,12/31/2002,POINT (-91.838666 42.470328)
19019_2003_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,534244,Thousands of dollars,12/31/2003,POINT (-91.838666 42.470328)
19019_2004_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,586019,Thousands of dollars,12/31/2004,POINT (-91.838666 42.470328)
19019_2005_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,610648,Thousands of dollars,12/31/2005,POINT (-91.838666 42.470328)
19019_2006_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,642178,Thousands of dollars,12/31/2006,POINT (-91.838666 42.470328)
19019_2007_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,699375,Thousands of dollars,12/31/2007,POINT (-91.838666 42.470328)
19019_2008_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,733530,Thousands of dollars,12/31/2008,POINT (-91.838666 42.470328)
19019_2009_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,755773,Thousands of dollars,12/31/2009,POINT (-91.838666 42.470328)
19019_2010_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,780562,Thousands of dollars,12/31/2010,POINT (-91.838666 42.470328)
19019_2011_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,879207,Thousands of dollars,12/31/2011,POINT (-91.838666 42.470328)
19019_2012_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,885461,Thousands of dollars,12/31/2012,POINT (-91.838666 42.470328)
19019_2013_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,914681,Thousands of dollars,12/31/2013,POINT (-91.838666 42.470328)
19019_2014_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,891881,Thousands of dollars,12/31/2014,POINT (-91.838666 42.470328)
19019_2015_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,908966,Thousands of dollars,12/31/2015,POINT (-91.838666 42.470328)
19019_2016_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,897110,Thousands of dollars,12/31/2016,POINT (-91.838666 42.470328)
19019_2017_CAINC1-1_annual,19019,"Buchanan, IA",CAINC1-1,Personal income,938105,Thousands of dollars,12/31/2017,POINT (-91.838666 42.470328)
19021_1997_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,470388,Thousands of dollars,12/31/1997,POINT (-95.141432 42.74152200000001)
19021_1998_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,469832,Thousands of dollars,12/31/1998,POINT (-95.141432 42.74152200000001)
19021_1999_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,471139,Thousands of dollars,12/31/1999,POINT (-95.141432 42.74152200000001)
19021_2000_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,507809,Thousands of dollars,12/31/2000,POINT (-95.141432 42.74152200000001)
19021_2001_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,523153,Thousands of dollars,12/31/2001,POINT (-95.141432 42.74152200000001)
19021_2002_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,530002,Thousands of dollars,12/31/2002,POINT (-95.141432 42.74152200000001)
19021_2003_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,522155,Thousands of dollars,12/31/2003,POINT (-95.141432 42.74152200000001)
19021_2004_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,577343,Thousands of dollars,12/31/2004,POINT (-95.141432 42.74152200000001)
19021_2005_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,573836,Thousands of dollars,12/31/2005,POINT (-95.141432 42.74152200000001)
19021_2006_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,592232,Thousands of dollars,12/31/2006,POINT (-95.141432 42.74152200000001)
19021_2007_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,643892,Thousands of dollars,12/31/2007,POINT (-95.141432 42.74152200000001)
19021_2008_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,726977,Thousands of dollars,12/31/2008,POINT (-95.141432 42.74152200000001)
19021_2009_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,691614,Thousands of dollars,12/31/2009,POINT (-95.141432 42.74152200000001)
19021_2010_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,758995,Thousands of dollars,12/31/2010,POINT (-95.141432 42.74152200000001)
19021_2011_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,852545,Thousands of dollars,12/31/2011,POINT (-95.141432 42.74152200000001)
19021_2012_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,912133,Thousands of dollars,12/31/2012,POINT (-95.141432 42.74152200000001)
19021_2013_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,938805,Thousands of dollars,12/31/2013,POINT (-95.141432 42.74152200000001)
19021_2014_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,948968,Thousands of dollars,12/31/2014,POINT (-95.141432 42.74152200000001)
19021_2015_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,966749,Thousands of dollars,12/31/2015,POINT (-95.141432 42.74152200000001)
19021_2016_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,875526,Thousands of dollars,12/31/2016,POINT (-95.141432 42.74152200000001)
19021_2017_CAINC1-1_annual,19021,"Buena Vista, IA",CAINC1-1,Personal income,909547,Thousands of dollars,12/31/2017,POINT (-95.141432 42.74152200000001)
19023_1997_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,341391,Thousands of dollars,12/31/1997,POINT (-92.780066 42.734708)
19023_1998_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,346632,Thousands of dollars,12/31/1998,POINT (-92.780066 42.734708)
19023_1999_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,340225,Thousands of dollars,12/31/1999,POINT (-92.780066 42.734708)
19023_2000_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,370917,Thousands of dollars,12/31/2000,POINT (-92.780066 42.734708)
19023_2001_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,385057,Thousands of dollars,12/31/2001,POINT (-92.780066 42.734708)
19023_2002_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,388542,Thousands of dollars,12/31/2002,POINT (-92.780066 42.734708)
19023_2003_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,385357,Thousands of dollars,12/31/2003,POINT (-92.780066 42.734708)
19023_2004_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,454814,Thousands of dollars,12/31/2004,POINT (-92.780066 42.734708)
19023_2005_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,460939,Thousands of dollars,12/31/2005,POINT (-92.780066 42.734708)
19023_2006_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,474987,Thousands of dollars,12/31/2006,POINT (-92.780066 42.734708)
19023_2007_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,523379,Thousands of dollars,12/31/2007,POINT (-92.780066 42.734708)
19023_2008_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,532388,Thousands of dollars,12/31/2008,POINT (-92.780066 42.734708)
19023_2009_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,529532,Thousands of dollars,12/31/2009,POINT (-92.780066 42.734708)
19023_2010_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,564659,Thousands of dollars,12/31/2010,POINT (-92.780066 42.734708)
19023_2011_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,657202,Thousands of dollars,12/31/2011,POINT (-92.780066 42.734708)
19023_2012_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,645045,Thousands of dollars,12/31/2012,POINT (-92.780066 42.734708)
19023_2013_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,702882,Thousands of dollars,12/31/2013,POINT (-92.780066 42.734708)
19023_2014_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,660341,Thousands of dollars,12/31/2014,POINT (-92.780066 42.734708)
19023_2015_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,662302,Thousands of dollars,12/31/2015,POINT (-92.780066 42.734708)
19023_2016_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,674164,Thousands of dollars,12/31/2016,POINT (-92.780066 42.734708)
19023_2017_CAINC1-1_annual,19023,"Butler, IA",CAINC1-1,Personal income,695666,Thousands of dollars,12/31/2017,POINT (-92.780066 42.734708)
19025_1997_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,254680,Thousands of dollars,12/31/1997,POINT (-94.643683 42.38617)
19025_1998_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,239940,Thousands of dollars,12/31/1998,POINT (-94.643683 42.38617)
19025_1999_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,247173,Thousands of dollars,12/31/1999,POINT (-94.643683 42.38617)
19025_2000_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,262632,Thousands of dollars,12/31/2000,POINT (-94.643683 42.38617)
19025_2001_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,270137,Thousands of dollars,12/31/2001,POINT (-94.643683 42.38617)
19025_2002_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,274297,Thousands of dollars,12/31/2002,POINT (-94.643683 42.38617)
19025_2003_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,280448,Thousands of dollars,12/31/2003,POINT (-94.643683 42.38617)
19025_2004_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,322978,Thousands of dollars,12/31/2004,POINT (-94.643683 42.38617)
19025_2005_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,326920,Thousands of dollars,12/31/2005,POINT (-94.643683 42.38617)
19025_2006_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,332929,Thousands of dollars,12/31/2006,POINT (-94.643683 42.38617)
19025_2007_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,373964,Thousands of dollars,12/31/2007,POINT (-94.643683 42.38617)
19025_2008_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,413765,Thousands of dollars,12/31/2008,POINT (-94.643683 42.38617)
19025_2009_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,371250,Thousands of dollars,12/31/2009,POINT (-94.643683 42.38617)
19025_2010_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,401378,Thousands of dollars,12/31/2010,POINT (-94.643683 42.38617)
19025_2011_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,466757,Thousands of dollars,12/31/2011,POINT (-94.643683 42.38617)
19025_2012_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,463608,Thousands of dollars,12/31/2012,POINT (-94.643683 42.38617)
19025_2013_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,466145,Thousands of dollars,12/31/2013,POINT (-94.643683 42.38617)
19025_2014_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,474582,Thousands of dollars,12/31/2014,POINT (-94.643683 42.38617)
19025_2015_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,450307,Thousands of dollars,12/31/2015,POINT (-94.643683 42.38617)
19025_2016_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,456042,Thousands of dollars,12/31/2016,POINT (-94.643683 42.38617)
19025_2017_CAINC1-1_annual,19025,"Calhoun, IA",CAINC1-1,Personal income,445824,Thousands of dollars,12/31/2017,POINT (-94.643683 42.38617)
19027_1997_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,529131,Thousands of dollars,12/31/1997,POINT (-94.867647 42.039492)
19027_1998_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,533014,Thousands of dollars,12/31/1998,POINT (-94.867647 42.039492)
19027_1999_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,523303,Thousands of dollars,12/31/1999,POINT (-94.867647 42.039492)
19027_2000_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,574469,Thousands of dollars,12/31/2000,POINT (-94.867647 42.039492)
19027_2001_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,597595,Thousands of dollars,12/31/2001,POINT (-94.867647 42.039492)
19027_2002_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,600476,Thousands of dollars,12/31/2002,POINT (-94.867647 42.039492)
19027_2003_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,603158,Thousands of dollars,12/31/2003,POINT (-94.867647 42.039492)
19027_2004_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,683483,Thousands of dollars,12/31/2004,POINT (-94.867647 42.039492)
19027_2005_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,683031,Thousands of dollars,12/31/2005,POINT (-94.867647 42.039492)
19027_2006_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,721780,Thousands of dollars,12/31/2006,POINT (-94.867647 42.039492)
19027_2007_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,762281,Thousands of dollars,12/31/2007,POINT (-94.867647 42.039492)
19027_2008_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,823401,Thousands of dollars,12/31/2008,POINT (-94.867647 42.039492)
19027_2009_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,790045,Thousands of dollars,12/31/2009,POINT (-94.867647 42.039492)
19027_2010_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,846452,Thousands of dollars,12/31/2010,POINT (-94.867647 42.039492)
19027_2011_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,947851,Thousands of dollars,12/31/2011,POINT (-94.867647 42.039492)
19027_2012_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,962291,Thousands of dollars,12/31/2012,POINT (-94.867647 42.039492)
19027_2013_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,1003283,Thousands of dollars,12/31/2013,POINT (-94.867647 42.039492)
19027_2014_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,1017042,Thousands of dollars,12/31/2014,POINT (-94.867647 42.039492)
19027_2015_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,1013096,Thousands of dollars,12/31/2015,POINT (-94.867647 42.039492)
19027_2016_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,1005873,Thousands of dollars,12/31/2016,POINT (-94.867647 42.039492)
19027_2017_CAINC1-1_annual,19027,"Carroll, IA",CAINC1-1,Personal income,1027720,Thousands of dollars,12/31/2017,POINT (-94.867647 42.039492)
19029_1997_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,332285,Thousands of dollars,12/31/1997,POINT (-94.933302 41.333824)
19029_1998_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,350149,Thousands of dollars,12/31/1998,POINT (-94.933302 41.333824)
19029_1999_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,353568,Thousands of dollars,12/31/1999,POINT (-94.933302 41.333824)
19029_2000_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,376042,Thousands of dollars,12/31/2000,POINT (-94.933302 41.333824)
19029_2001_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,367756,Thousands of dollars,12/31/2001,POINT (-94.933302 41.333824)
19029_2002_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,374734,Thousands of dollars,12/31/2002,POINT (-94.933302 41.333824)
19029_2003_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,375138,Thousands of dollars,12/31/2003,POINT (-94.933302 41.333824)
19029_2004_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,417626,Thousands of dollars,12/31/2004,POINT (-94.933302 41.333824)
19029_2005_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,415736,Thousands of dollars,12/31/2005,POINT (-94.933302 41.333824)
19029_2006_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,429183,Thousands of dollars,12/31/2006,POINT (-94.933302 41.333824)
19029_2007_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,455826,Thousands of dollars,12/31/2007,POINT (-94.933302 41.333824)
19029_2008_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,498345,Thousands of dollars,12/31/2008,POINT (-94.933302 41.333824)
19029_2009_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,481174,Thousands of dollars,12/31/2009,POINT (-94.933302 41.333824)
19029_2010_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,488700,Thousands of dollars,12/31/2010,POINT (-94.933302 41.333824)
19029_2011_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,536767,Thousands of dollars,12/31/2011,POINT (-94.933302 41.333824)
19029_2012_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,548218,Thousands of dollars,12/31/2012,POINT (-94.933302 41.333824)
19029_2013_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,580561,Thousands of dollars,12/31/2013,POINT (-94.933302 41.333824)
19029_2014_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,583068,Thousands of dollars,12/31/2014,POINT (-94.933302 41.333824)
19029_2015_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,600609,Thousands of dollars,12/31/2015,POINT (-94.933302 41.333824)
19029_2016_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,569848,Thousands of dollars,12/31/2016,POINT (-94.933302 41.333824)
19029_2017_CAINC1-1_annual,19029,"Cass, IA",CAINC1-1,Personal income,588102,Thousands of dollars,12/31/2017,POINT (-94.933302 41.333824)
19031_1997_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,451830,Thousands of dollars,12/31/1997,POINT (-91.132611 41.77236)
19031_1998_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,469881,Thousands of dollars,12/31/1998,POINT (-91.132611 41.77236)
19031_1999_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,479234,Thousands of dollars,12/31/1999,POINT (-91.132611 41.77236)
19031_2000_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,523646,Thousands of dollars,12/31/2000,POINT (-91.132611 41.77236)
19031_2001_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,529826,Thousands of dollars,12/31/2001,POINT (-91.132611 41.77236)
19031_2002_CAINC1-1_annual,19031,"Cedar, IA",CAINC1-1,Personal income,538430,Thousands of dollars,12/31/2002,POINT (-91.132611 41.77236)
